Latitude,Longitude
34.12093,-117.83001
34.12092,-117.83005
34.12086,-117.83028
34.12118,-117.83036
34.12102,-117.83036
34.12118,-117.83044
34.12101,-117.83049
34.12127,-117.8305
34.1212,-117.83054
34.12103,-117.83064
34.12118,-117.83068
34.1211,-117.8307
34.1212,-117.83073
34.12131,-117.83074
34.12123,-117.83076
34.12122,-117.83082
34.12102,-117.83102
34.12124,-117.83121
34.12049,-117.83122
34.12189,-117.83149
34.12114,-117.83151
34.121,-117.83159
34.12126,-117.83165
34.12117,-117.83168
34.1205,-117.8317
34.12125,-117.83171
34.12126,-117.83186
34.12124,-117.83192
34.12097,-117.83192
34.12117,-117.83195
34.12114,-117.83195
34.12088,-117.83208
34.12101,-117.83209
34.1212,-117.8321
34.12086,-117.83219
34.1211,-117.8322
34.12126,-117.83224
34.12101,-117.83229
34.1212,-117.83234
34.1212,-117.8324
34.12127,-117.83242
34.12123,-117.83243
34.12122,-117.83243
34.12092,-117.83247
34.12122,-117.8325
34.12125,-117.83252
34.12119,-117.83252
34.12098,-117.83265
34.12108,-117.83267
34.12121,-117.83271
34.12113,-117.83272
34.12083,-117.83272
34.1212,-117.8328
34.12121,-117.83283
34.121,-117.83293
34.12123,-117.83297
34.12108,-117.83302
34.12121,-117.8331
34.12094,-117.83317
34.12117,-117.83322
34.12088,-117.83336
34.12087,-117.8334
34.12111,-117.83341
34.12082,-117.83342
34.12095,-117.83344
34.12116,-117.83347
34.12116,-117.83352
34.12085,-117.83354
34.12106,-117.83357
34.12072,-117.8337
34.12106,-117.83375
34.12065,-117.8339
34.1208,-117.83391
34.12101,-117.834
34.12081,-117.83402
34.12104,-117.83403
34.12108,-117.8342
34.12104,-117.83426
34.12107,-117.83429
34.12061,-117.83429
34.1206,-117.83439
34.12086,-117.83443
34.12076,-117.83443
34.12064,-117.83444
34.12075,-117.8345
34.1206,-117.8345
34.12104,-117.83451
34.12102,-117.83452
34.12103,-117.83454
34.12057,-117.83457
34.12098,-117.83477
34.12061,-117.83481
34.12096,-117.8349
34.12094,-117.83492
34.12095,-117.83497
34.12095,-117.83499
34.1209,-117.835
34.12105,-117.83506
34.12068,-117.83507
34.12056,-117.83517
34.1208,-117.83519
34.1209,-117.83521
34.12049,-117.83523
34.12089,-117.8353
34.12052,-117.83532
34.1205,-117.83537
34.12049,-117.83537
34.1203,-117.8354
34.12068,-117.83541
34.1205,-117.83542
34.12083,-117.83552
34.12056,-117.83553
34.12035,-117.83563
34.12091,-117.83564
34.12074,-117.83569
34.12067,-117.83577
34.12071,-117.8358
34.12047,-117.83588
34.12046,-117.8359
34.12033,-117.83591
34.12049,-117.83595
34.12044,-117.83597
34.12071,-117.83608
34.12075,-117.83609
34.12047,-117.83613
34.12068,-117.83624
34.12077,-117.83626
34.12035,-117.83634
34.12033,-117.83641
34.12051,-117.83645
34.1206,-117.8365
34.1203,-117.8365
34.1202,-117.8365
34.12031,-117.83651
34.12028,-117.83654
34.12051,-117.83656
34.12021,-117.83659
34.12022,-117.83669
34.1204,-117.8367
34.12061,-117.83671
34.12066,-117.83672
34.12033,-117.83672
34.12052,-117.83679
34.12025,-117.83679
34.12052,-117.83684
34.12023,-117.83684
34.12015,-117.83685
34.12036,-117.83692
34.12023,-117.83694
34.12001,-117.83701
34.1204,-117.83703
34.12054,-117.83708
34.12007,-117.83714
34.12037,-117.83716
34.12004,-117.83718
34.1204,-117.8372
34.12009,-117.8372
34.12038,-117.83724
34.12003,-117.83724
34.1197,-117.83729
34.12006,-117.83738
34.12001,-117.83738
34.12025,-117.8374
34.12,-117.8374
34.11899,-117.83741
34.12033,-117.83744
34.12018,-117.83747
34.11999,-117.83749
34.11997,-117.8375
34.11999,-117.83752
34.12025,-117.83754
34.11993,-117.83754
34.12028,-117.8376
34.12009,-117.8376
34.12008,-117.83764
34.12032,-117.83765
34.12019,-117.83767
34.12006,-117.8377
34.12017,-117.83773
34.11993,-117.83777
34.1202,-117.8378
34.12024,-117.83781
34.12015,-117.83783
34.11986,-117.83785
34.12024,-117.83786
34.12,-117.83787
34.12016,-117.83788
34.1203,-117.83789
34.1201,-117.8379
34.11988,-117.8379
34.11998,-117.83792
34.12017,-117.83794
34.12012,-117.83794
34.11999,-117.83795
34.12017,-117.83799
34.1201,-117.838
34.11981,-117.83801
34.12016,-117.83803
34.12015,-117.83808
34.12024,-117.8381
34.12008,-117.8381
34.12005,-117.83811
34.11975,-117.83814
34.12,-117.83815
34.12004,-117.83816
34.12,-117.83816
34.12,-117.83817
34.1198,-117.83817
34.12016,-117.83818
34.1201,-117.8382
34.12008,-117.8382
34.1197,-117.8382
34.12011,-117.83821
34.12001,-117.83821
34.11976,-117.83821
34.12007,-117.83823
34.12,-117.83824
34.11991,-117.83824
34.11978,-117.83826
34.11969,-117.83826
34.11971,-117.83831
34.11997,-117.83832
34.11995,-117.83832
34.11964,-117.83834
34.11994,-117.83835
34.12006,-117.83837
34.11998,-117.83837
34.11994,-117.8384
34.1199,-117.8384
34.11985,-117.8384
34.1197,-117.8384
34.11968,-117.8384
34.11962,-117.83841
34.11995,-117.83846
34.11984,-117.83847
34.11955,-117.83848
34.1199,-117.8385
34.1197,-117.8385
34.11955,-117.8385
34.11996,-117.83851
34.11989,-117.83851
34.11991,-117.83861
34.11989,-117.83862
34.11996,-117.83863
34.11966,-117.83865
34.11991,-117.83867
34.11987,-117.83867
34.11991,-117.83868
34.11975,-117.83869
34.1196,-117.8387
34.11968,-117.83873
34.11968,-117.83874
34.11943,-117.83874
34.11979,-117.83878
34.11987,-117.83879
34.11943,-117.83879
34.11973,-117.83881
34.11981,-117.83883
34.11948,-117.83886
34.11973,-117.83887
34.11962,-117.83887
34.11984,-117.83889
34.11968,-117.83889
34.11966,-117.83889
34.1197,-117.8389
34.1193,-117.83893
34.11959,-117.83894
34.11976,-117.83896
34.1194,-117.839
34.11696,-117.839
34.11967,-117.83904
34.11944,-117.83904
34.11946,-117.83905
34.1193,-117.83905
34.11944,-117.83908
34.11943,-117.83909
34.1201,-117.8391
34.11963,-117.8391
34.11982,-117.83911
34.11978,-117.83911
34.11957,-117.83912
34.11951,-117.83912
34.11975,-117.83913
34.11944,-117.83913
34.11963,-117.83919
34.1195,-117.8392
34.1194,-117.8392
34.11968,-117.83921
34.11949,-117.83926
34.11952,-117.83928
34.11955,-117.8393
34.11954,-117.8393
34.11942,-117.83933
34.11927,-117.83939
34.11909,-117.83943
34.1193,-117.83945
34.11943,-117.83947
34.11914,-117.83949
34.11922,-117.83951
34.11917,-117.83952
34.11949,-117.83955
34.11912,-117.83956
34.1193,-117.8396
34.11958,-117.83962
34.11937,-117.83962
34.11944,-117.83965
34.11942,-117.83965
34.11917,-117.8397
34.11934,-117.83972
34.11934,-117.83973
34.11942,-117.83974
34.11922,-117.83977
34.12034,-117.83979
34.11932,-117.83979
34.11937,-117.8398
34.1193,-117.8398
34.1192,-117.8398
34.11926,-117.83981
34.11931,-117.83987
34.11934,-117.83989
34.1194,-117.8399
34.11899,-117.83992
34.11897,-117.83993
34.11913,-117.83998
34.11885,-117.84
34.11933,-117.84001
34.11922,-117.84002
34.11893,-117.84003
34.11941,-117.84005
34.1193,-117.84005
34.11916,-117.84006
34.1193,-117.84007
34.11924,-117.84007
34.11926,-117.84008
34.11923,-117.84008
34.11912,-117.84009
34.1194,-117.84011
34.11959,-117.84013
34.11919,-117.84013
34.11917,-117.84013
34.11901,-117.84014
34.119,-117.84014
34.1193,-117.84017
34.11905,-117.84018
34.11933,-117.8402
34.11897,-117.8402
34.11885,-117.8402
34.11904,-117.84024
34.11922,-117.84026
34.11909,-117.84028
34.11909,-117.84029
34.11907,-117.84029
34.11887,-117.84029
34.11883,-117.84032
34.11928,-117.84034
34.11884,-117.84037
34.1193,-117.84038
34.11914,-117.8404
34.1191,-117.8404
34.11909,-117.8404
34.11885,-117.8404
34.11906,-117.84042
34.1189,-117.84044
34.11972,-117.84046
34.11865,-117.84047
34.11879,-117.84048
34.1189,-117.8405
34.11891,-117.84051
34.11868,-117.84051
34.11834,-117.84051
34.11888,-117.84057
34.11898,-117.84058
34.11896,-117.8406
34.1191,-117.84062
34.11902,-117.84063
34.11909,-117.84064
34.11894,-117.84065
34.11902,-117.84066
34.119,-117.84066
34.11872,-117.84066
34.11907,-117.84067
34.11874,-117.84071
34.11903,-117.84072
34.11907,-117.84073
34.11894,-117.84073
34.11888,-117.8408
34.11871,-117.8408
34.11898,-117.84083
34.11894,-117.84089
34.1187,-117.8409
34.11889,-117.84092
34.11871,-117.84095
34.11856,-117.84096
34.11888,-117.84097
34.11864,-117.84097
34.119,-117.841
34.1186,-117.841
34.11851,-117.841
34.11892,-117.84101
34.11881,-117.84101
34.11879,-117.84101
34.1185,-117.84101
34.11886,-117.84102
34.11874,-117.84103
34.11851,-117.84106
34.1189,-117.84107
34.11885,-117.8411
34.1187,-117.8411
34.11883,-117.84111
34.11881,-117.84111
34.11875,-117.84111
34.11871,-117.84111
34.11865,-117.84111
34.11856,-117.84111
34.11894,-117.84112
34.11867,-117.84113
34.11873,-117.84117
34.11871,-117.84117
34.11834,-117.84118
34.11889,-117.84119
34.11871,-117.84119
34.11855,-117.84119
34.11851,-117.84119
34.1187,-117.84121
34.11876,-117.84122
34.11831,-117.84122
34.11874,-117.84125
34.11837,-117.84125
34.11879,-117.84126
34.11866,-117.84127
34.11842,-117.8413
34.11841,-117.8413
34.11866,-117.84131
34.11865,-117.84131
34.11845,-117.84133
34.11862,-117.84134
34.11858,-117.84134
34.11843,-117.84134
34.11842,-117.84137
34.11865,-117.84138
34.11853,-117.84138
34.11842,-117.84138
34.11859,-117.84141
34.11864,-117.84142
34.11833,-117.84142
34.11872,-117.84145
34.1184,-117.84145
34.11872,-117.84146
34.11826,-117.84149
34.1186,-117.8415
34.11857,-117.8415
34.11861,-117.84151
34.1183,-117.84152
34.1187,-117.84154
34.11858,-117.84154
34.11869,-117.84155
34.11841,-117.84155
34.11855,-117.84158
34.11852,-117.84158
34.11862,-117.84162
34.11851,-117.84162
34.11851,-117.84163
34.11855,-117.84164
34.11853,-117.84164
34.11843,-117.84164
34.11854,-117.84166
34.11861,-117.84169
34.11825,-117.84169
34.11853,-117.84171
34.11852,-117.84173
34.11848,-117.84174
34.11829,-117.84179
34.1184,-117.8418
34.11845,-117.84182
34.11844,-117.84184
34.1184,-117.84187
34.11843,-117.84188
34.11841,-117.84189
34.1187,-117.8419
34.11843,-117.84191
34.11839,-117.84191
34.11842,-117.84192
34.11835,-117.84194
34.11845,-117.84195
34.11835,-117.84198
34.11855,-117.84201
34.11846,-117.84201
34.11849,-117.84202
34.1183,-117.84202
34.11835,-117.84204
34.11839,-117.84207
34.11845,-117.84208
34.11808,-117.84208
34.11836,-117.84209
34.11834,-117.84212
34.1183,-117.84215
34.11867,-117.84217
34.1183,-117.84224
34.11826,-117.84224
34.11828,-117.84232
34.11796,-117.84237
34.11822,-117.84238
34.11825,-117.84241
34.11816,-117.84244
34.11824,-117.84251
34.11815,-117.84258
34.11814,-117.8426
34.118,-117.84262
34.11808,-117.84268
34.11835,-117.84269
34.11812,-117.84284
34.11815,-117.84285
34.11814,-117.84285
34.11787,-117.84288
34.11816,-117.84289
34.11798,-117.8429
34.11806,-117.84294
34.11774,-117.84306
34.11781,-117.84308
34.11783,-117.84321
34.11779,-117.84321
34.11815,-117.84322
34.11777,-117.84325
34.11854,-117.84336
34.11782,-117.84345
34.11764,-117.84356
34.11742,-117.8436
34.11767,-117.84366
34.1176,-117.84374
34.11756,-117.8438
34.11786,-117.84381
34.11767,-117.84385
34.11738,-117.84385
34.11784,-117.84387
34.11771,-117.84387
34.11757,-117.84388
34.11782,-117.8439
34.11784,-117.84393
34.11728,-117.84394
34.11762,-117.84397
34.11804,-117.84398
34.11778,-117.844
34.11796,-117.84404
34.11779,-117.84411
34.11778,-117.84413
34.11802,-117.84417
34.11774,-117.84417
34.11772,-117.84419
34.11767,-117.84419
34.11782,-117.84421
34.11751,-117.84427
34.11785,-117.84431
34.11749,-117.84431
34.11779,-117.84437
34.1177,-117.8444
34.11822,-117.84445
34.11775,-117.84456
34.11774,-117.84459
34.1178,-117.8446
34.1176,-117.8446
34.11792,-117.84462
34.11752,-117.84464
34.11774,-117.8447
34.11776,-117.84471
34.11778,-117.84478
34.11741,-117.8448
34.11765,-117.84486
34.1179,-117.84492
34.11771,-117.84496
34.11776,-117.84499
34.11791,-117.845
34.11759,-117.845
34.11764,-117.84508
34.11772,-117.84517
34.11765,-117.84517
34.11722,-117.84517
34.11798,-117.84523
34.1175,-117.8453
34.11763,-117.84531
34.11776,-117.84532
34.11767,-117.84537
34.11748,-117.8454
34.11746,-117.8454
34.11743,-117.8454
34.11754,-117.84558
34.11749,-117.84559
34.11749,-117.84564
34.11745,-117.84564
34.11748,-117.84567
34.11757,-117.84576
34.11754,-117.84583
34.11748,-117.84583
34.11744,-117.84588
34.11773,-117.8459
34.11766,-117.8459
34.11765,-117.84594
34.11754,-117.84595
34.11747,-117.84595
34.11744,-117.84595
34.11744,-117.84598
34.11701,-117.84601
34.11774,-117.84608
34.1175,-117.84609
34.11798,-117.84615
34.11769,-117.8462
34.11735,-117.84625
34.1175,-117.84629
34.11812,-117.8463
34.118,-117.8463
34.11801,-117.84631
34.11749,-117.84632
34.1177,-117.84633
34.1169,-117.84635
34.11788,-117.84639
34.11748,-117.84639
34.11816,-117.8464
34.11789,-117.84642
34.11747,-117.84643
34.1177,-117.8465
34.11771,-117.84651
34.11773,-117.84659
34.11746,-117.84664
34.1177,-117.84667
34.11777,-117.8467
34.11771,-117.8467
34.1177,-117.8467
34.11745,-117.84671
34.11744,-117.84673
34.11764,-117.84675
34.11745,-117.84676
34.11777,-117.84677
34.11765,-117.84683
34.11768,-117.84684
34.11768,-117.84687
34.11777,-117.8469
34.11776,-117.84691
34.11501,-117.84691
34.11745,-117.84693
34.11771,-117.84696
34.11773,-117.84697
34.11744,-117.84698
34.11751,-117.84702
34.11772,-117.84703
34.11778,-117.84706
34.11745,-117.84713
34.11767,-117.84719
34.11758,-117.84719
34.1177,-117.8472
34.11771,-117.84721
34.11783,-117.84723
34.11782,-117.84726
34.11784,-117.8473
34.11778,-117.84731
34.11745,-117.84735
34.11773,-117.84739
34.1177,-117.8474
34.11747,-117.8474
34.11742,-117.8474
34.11745,-117.84742
34.11773,-117.84743
34.11775,-117.84746
34.11746,-117.84746
34.1178,-117.8475
34.11751,-117.8475
34.11745,-117.84752
34.11746,-117.84757
34.11768,-117.84758
34.1176,-117.8476
34.11772,-117.84762
34.11776,-117.84763
34.11756,-117.84765
34.1178,-117.84768
34.11777,-117.84771
34.11747,-117.84771
34.11775,-117.84779
34.11751,-117.84784
34.11748,-117.84784
34.11764,-117.84786
34.11761,-117.84788
34.11751,-117.84788
34.11743,-117.84788
34.11767,-117.8479
34.11771,-117.84793
34.11776,-117.84794
34.11771,-117.84799
34.1177,-117.848
34.1175,-117.848
34.1174,-117.848
34.11767,-117.84814
34.11743,-117.84832
34.11773,-117.84839
34.11755,-117.84839
34.11742,-117.84847
34.1175,-117.8485
34.11769,-117.84858
34.11754,-117.8486
34.11746,-117.84869
34.11745,-117.8487
34.11744,-117.84871
34.1175,-117.84875
34.11777,-117.8488
34.11751,-117.84881
34.11752,-117.84882
34.11769,-117.84883
34.11751,-117.84888
34.1175,-117.84892
34.11777,-117.84896
34.11767,-117.84899
34.11757,-117.84905
34.11745,-117.84906
34.11785,-117.84908
34.1174,-117.84916
34.11754,-117.84918
34.11742,-117.84918
34.11787,-117.84925
34.11746,-117.84936
34.11735,-117.84937
34.11776,-117.84938
34.11772,-117.84938
34.11771,-117.84941
34.11773,-117.84942
34.11764,-117.84944
34.11741,-117.84946
34.11785,-117.84949
34.11749,-117.8495
34.11771,-117.84952
34.11739,-117.84953
34.11773,-117.84954
34.11769,-117.84955
34.11742,-117.84955
34.11768,-117.84956
34.11788,-117.84958
34.11748,-117.84958
34.11785,-117.84963
34.11768,-117.84965
34.1177,-117.8497
34.11737,-117.84979
34.1175,-117.8498
34.11786,-117.84981
34.11746,-117.84981
34.11765,-117.84982
34.11763,-117.84983
34.11778,-117.84985
34.11751,-117.84986
34.1176,-117.8499
34.11744,-117.84998
34.11786,-117.85003
34.11751,-117.85004
34.1179,-117.85005
34.11772,-117.85006
34.11746,-117.8501
34.11753,-117.85011
34.1175,-117.85012
34.11774,-117.85015
34.11773,-117.85015
34.1175,-117.85023
34.11764,-117.85024
34.11771,-117.85027
34.1178,-117.8503
34.11768,-117.85032
34.11774,-117.85033
34.11769,-117.85033
34.1176,-117.85033
34.11765,-117.85035
34.11753,-117.85036
34.11743,-117.85038
34.1177,-117.8504
34.11785,-117.85043
34.11747,-117.85044
34.11774,-117.85045
34.11773,-117.85045
34.11751,-117.85046
34.11786,-117.85056
34.11776,-117.85059
34.11771,-117.85061
34.1176,-117.85062
34.11748,-117.85064
34.11783,-117.8507
34.11751,-117.85071
34.11746,-117.85075
34.11765,-117.85076
34.11782,-117.8508
34.1175,-117.8508
34.1175,-117.85081
34.11766,-117.85083
34.1177,-117.85085
34.11785,-117.85087
34.11774,-117.85089
34.11746,-117.85096
34.11779,-117.85104
34.11756,-117.85105
34.11753,-117.85106
34.11751,-117.85107
34.11782,-117.85108
34.11751,-117.85109
34.11748,-117.85109
34.11784,-117.8511
34.1177,-117.8511
34.11773,-117.85111
34.11753,-117.85111
34.11765,-117.85112
34.11754,-117.85112
34.11746,-117.85114
34.11745,-117.85115
34.11727,-117.85115
34.11768,-117.85116
34.11752,-117.85116
34.11783,-117.85118
34.11741,-117.85118
34.11751,-117.85119
34.1176,-117.8512
34.11767,-117.85123
34.1177,-117.85127
34.1177,-117.8513
34.11747,-117.85131
34.11751,-117.85133
34.11754,-117.85134
34.11772,-117.85136
34.1174,-117.85136
34.1175,-117.85137
34.11748,-117.85137
34.1175,-117.85138
34.11785,-117.85147
34.1176,-117.8515
34.11757,-117.8515
34.11742,-117.85152
34.11773,-117.85156
34.11752,-117.85156
34.11786,-117.85158
34.11755,-117.85163
34.11749,-117.85164
34.11749,-117.85165
34.11785,-117.85166
34.11751,-117.85166
34.11775,-117.85169
34.1176,-117.8517
34.1175,-117.8517
34.1177,-117.85171
34.11743,-117.85177
34.11743,-117.85178
34.11774,-117.85184
34.11778,-117.85185
34.11771,-117.85185
34.11753,-117.85185
34.1177,-117.8519
34.11769,-117.8519
34.11767,-117.85191
34.11752,-117.85194
34.11751,-117.85197
34.1178,-117.85198
34.11783,-117.85199
34.11754,-117.85199
34.11773,-117.852
34.1175,-117.852
34.11769,-117.85206
34.11747,-117.85207
34.11776,-117.85208
34.11747,-117.85208
34.11754,-117.85209
34.11772,-117.8521
34.11769,-117.8521
34.11769,-117.85213
34.11775,-117.85215
34.11769,-117.85216
34.11768,-117.85216
34.11772,-117.85217
34.11761,-117.85217
34.11745,-117.85217
34.11767,-117.85218
34.11771,-117.85221
34.11752,-117.85222
34.1176,-117.85224
34.11782,-117.85229
34.11769,-117.8523
34.11753,-117.8523
34.1175,-117.8523
34.11769,-117.85233
34.11769,-117.85234
34.11755,-117.85235
34.11751,-117.85235
34.11742,-117.85236
34.11773,-117.85237
34.11784,-117.85238
34.11771,-117.85238
34.11749,-117.85238
34.11748,-117.85239
34.11774,-117.8524
34.11767,-117.8524
34.11785,-117.85244
34.11784,-117.85245
34.11779,-117.85245
34.11774,-117.85245
34.11784,-117.85246
34.11753,-117.85247
34.11734,-117.85248
34.11771,-117.85251
34.11782,-117.85255
34.11777,-117.85257
34.11776,-117.85257
34.11772,-117.85258
34.11758,-117.85262
34.11783,-117.85264
34.11766,-117.85264
34.11769,-117.85266
34.1175,-117.85266
34.11778,-117.85269
34.11779,-117.85273
34.11766,-117.85273
34.11773,-117.85275
34.11748,-117.85276
34.11744,-117.85277
34.11784,-117.85288
34.11778,-117.85288
34.11746,-117.85288
34.1175,-117.8529
34.11752,-117.85296
34.11747,-117.85298
34.11749,-117.853
34.11761,-117.85301
34.11772,-117.85305
34.11753,-117.85306
34.1177,-117.8531
34.11769,-117.8531
34.11785,-117.85311
34.11776,-117.85315
34.11771,-117.85316
34.11748,-117.85318
34.1164,-117.8532
34.11782,-117.85321
34.11768,-117.85321
34.11765,-117.85321
34.11753,-117.85333
34.11753,-117.85334
34.11757,-117.85338
34.11774,-117.85339
34.11745,-117.8534
34.11756,-117.85341
34.11742,-117.85342
34.11784,-117.85345
34.1175,-117.85348
34.11747,-117.85349
34.11741,-117.85349
34.11797,-117.85355
34.11767,-117.85355
34.11743,-117.85355
34.11779,-117.85356
34.12114,-117.85357
34.11762,-117.85358
34.11763,-117.85359
34.11743,-117.85359
34.1174,-117.8536
34.11768,-117.85361
34.11783,-117.85362
34.11771,-117.85363
34.11767,-117.85363
34.11782,-117.85366
34.11741,-117.85367
34.1174,-117.85375
34.11783,-117.85378
34.11749,-117.8538
34.11757,-117.85383
34.11754,-117.85385
34.11785,-117.85387
34.11783,-117.85388
34.1178,-117.8539
34.11749,-117.85391
34.11776,-117.85392
34.11744,-117.85394
34.11758,-117.85396
34.11782,-117.85397
34.11775,-117.85397
34.11756,-117.85397
34.11783,-117.85406
34.1177,-117.8541
34.11747,-117.85413
34.11773,-117.85417
34.1179,-117.8542
34.1177,-117.8542
34.11773,-117.85423
34.11749,-117.85423
34.11779,-117.8543
34.11771,-117.85434
34.11751,-117.85434
34.11772,-117.85435
34.11751,-117.85438
34.1175,-117.8544
